# truecount	recall	nodecounts	precision	adjaccuracy	truenodecounts	f1score	accuracy
3.100000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
5.520000000000000000e+02 5.778985507246376940e-01 9.300000000000000000e+01 4.900153609831029433e-01 3.609413894546277535e-02 9.600000000000000000e+01 5.303408146300914172e-01 3.609413894546277535e-02
4.270000000000000000e+02 5.925058548009367598e-01 9.300000000000000000e+01 8.214285714285713969e-01 2.475053805517511349e-02 9.900000000000000000e+01 6.884353741496598289e-01 2.475053805517511349e-02
4.110000000000000000e+02 6.228710462287104788e-01 9.300000000000000000e+01 7.130919220055710328e-01 5.549533925861695194e-02 9.900000000000000000e+01 6.649350649350649345e-01 5.549533925861695194e-02
4.720000000000000000e+02 3.411016949152542166e-01 9.300000000000000000e+01 7.318181818181818121e-01 1.488397892206711620e-02 9.100000000000000000e+01 4.653179190751445260e-01 1.488397892206711620e-02
3.850000000000000000e+02 5.688311688311687986e-01 9.300000000000000000e+01 5.748031496062991907e-01 4.870996441281139067e-02 9.900000000000000000e+01 5.718015665796344349e-01 4.870996441281139067e-02
4.300000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 3.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
3.500000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 2.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
5.700000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 3.700000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
6.900000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 8.734177215189873333e-01 9.885386819484240362e-02 3.300000000000000000e+01 9.324324324324324564e-01 9.885386819484240362e-02
1.040000000000000000e+02 3.269230769230769273e-01 9.300000000000000000e+01 7.727272727272727071e-01 4.600811907983761578e-02 4.400000000000000000e+01 4.594594594594594850e-01 4.600811907983761578e-02
5.420000000000000000e+02 4.317343173431734127e-01 9.300000000000000000e+01 4.905660377358490587e-01 4.165183339266642637e-02 9.900000000000000000e+01 4.592737978410206257e-01 4.165183339266642637e-02
